age,gender,height_cm,weight_kg,BMI
34,0,174.1,81.9,27.02006314
24,1,169.5,58.8,20.46623333
26,0,174.3,70.8,23.30442992
56,1,155,64.6,26.88865765
28,0,177,82.9,26.46110632
26,1,154.5,56.32,23.59422293
31,0,169.4,67.3,23.45245181
36,0,168.6,69.2,24.34394476
26,1,162.2,64.5,24.51647431
22,1,171.5,56.9,19.3456808
25,1,163.5,66.62,24.9212094
25,0,172.2,65.1,21.95405229
28,0,176.3,86.2,27.73336971
26,0,180.1,74.8,23.06078954
41,1,160.7,67.6,26.17670281
28,1,159.1,49.1,19.39729331
23,0,173.3,74.6,24.83943437
48,1,159.6,57.7,22.65218183
21,0,176.1,82.2,26.50654392
32,0,180.5,74.3,22.80522709
24,0,182.8,95.8,28.6690384
22,1,159.1,49.5,19.55531606
56,0,166.3,69.9,25.27508806
36,0,169.9,75.2,26.05140094
30,0,181.4,94,28.56625365
22,0,166.7,54.7,19.68412556
22,0,174.1,64.1,21.14757078
29,0,171.7,69.9,23.71027469
21,1,170.7,61.3,21.03746625
24,0,173.3,80.7,26.87054093
60,0,174.1,61,20.12483335
56,0,167.2,75.3,26.93533802
29,0,177.9,73.3,23.16072119
53,1,157.5,59.6,24.02620307
46,0,173.2,76.4,25.4681608
55,0,174,70.5,23.28577091
61,1,154.5,66.9,28.02651836
24,0,173.9,66.9,22.1221307
25,1,163.3,52.36,19.63483556
64,1,157.8,50,20.0796439
58,1,158.1,58.8,23.52413084
22,0,178.6,78.1,24.48432439
60,0,165.5,66.7,24.351731
59,0,171.4,70.7,24.06566011
57,0,157.4,48.42,19.54408438
26,0,175,63,20.57142857
48,0,167.1,63.6,22.77740353
35,0,166.9,75.8,27.21175375
21,0,171.8,78.1,26.4609063
22,0,173.9,61.7,20.40262278
28,1,167.2,71.1,25.43296857
22,0,171.6,73.4,24.92651094
50,0,170.2,77.1,26.61553906
56,0,167.4,72.2,25.76477121
62,1,159.3,56.6,22.30410904
61,0,170,80.2,27.75086505
52,1,158,54.8,21.95161032
51,1,154.1,47.1,19.834243
52,0,167.8,61.8,21.9484857
42,0,171.3,71.9,24.50271251
38,0,164.8,60.3,22.20255208
21,0,177.1,66.6,21.23425883
23,0,175.4,71.7,23.30558333
31,0,177.4,91.9,29.20170978
63,1,159.1,64.2,25.36265235
61,1,160.4,61.9,24.05924093
61,0,174.9,62.2,20.33343565
59,1,160.2,61.7,24.04142138
47,1,166.3,57.5,20.79138145
36,0,182.5,79.4,23.83936949
21,0,168.4,74.88,26.40472577
59,0,173.7,77.2,25.58689951
43,0,162.4,66.4,25.17653911
60,1,158,46.4,18.58676494
24,0,178,65.6,20.70445651
33,0,168.8,71.7,25.1636868
25,0,186,89.8,25.95675801
35,0,178.4,71.7,22.52835368
55,0,170.6,75.4,25.90677136
36,0,175,82,26.7755102
52,1,161.3,56,21.52381706
55,1,162,62.9,23.96738302
31,1,156.7,55.5,22.60242257
25,1,154.4,43.2,18.12129185
26,0,172.4,78.9,26.54620722
42,0,172.3,83.8,28.22756809
23,1,158,53.1,21.27062971
23,0,182.5,93.8,28.16288234
31,0,170.3,76.3,26.3084488
26,0,169,64.5,22.58324288
21,0,175.2,74.1,24.14070808
34,1,167.6,54.88,19.53736878
28,0,170,95,32.87197232
43,0,171.1,69.4,23.70606394
39,1,165.5,72.5,26.46927283
21,1,162.2,54.1,20.56343039
47,0,167.7,67.6,24.03701701
25,0,186.3,89.2,25.70035632
37,0,172.6,75.12,25.2158723
58,1,156,51,20.9566075
57,0,164.3,74.1,27.45004629
60,0,171.6,62.4,21.19093028
28,0,185.5,74.3,21.59240343
33,1,164,63.6,23.64663891
25,0,171.6,64.6,21.93804641
23,1,157,45.84,18.59710333
59,1,149.9,48.9,21.76234011
23,0,174.8,89,29.12776419
21,0,176.2,86.72,27.93234909
24,0,181.4,96.9,29.44755297
64,0,173.6,82.8,27.47456943
34,0,173.7,72.6,24.06229151
29,1,153.9,55.82,23.5674499
33,1,161,54.3,20.94826588
51,1,154.4,64.1,26.88830573
60,0,175.3,76.3,24.82908446
32,0,176.6,75.6,24.24043433
25,0,179.8,73.1,22.61194926
30,0,173.6,88.9,29.49866211
30,0,173.7,76.8,25.4543249
22,0,177.9,81.2,25.65689714
22,0,176.7,79.3,25.3980333
53,1,157.6,46.6,18.76175629
25,0,178.7,68.5,21.45069987
60,1,156.9,73.2,29.73481179
34,0,180.7,71.9,22.01976021
62,0,165.5,67.2,24.53427771
62,0,168.8,73.9,25.93579434
22,0,176.7,76.2,24.40517197
22,1,161.4,60.4,23.18621602
61,1,158.2,64.2,25.65204953
62,1,155.4,60.2,24.92840331
27,0,172.6,72.3,24.26927007
30,1,164.3,56.46,20.9153794
55,0,164,64.5,23.98126115
56,0,169.2,64.7,22.59974627
60,0,177,82.6,26.3653484
31,1,155.6,43.6,18.00807555
42,1,152.2,86.6,37.38424267
57,0,163.4,71.5,26.77946753
50,0,167,64.8,23.23496719
43,1,159.1,57.3,22.63675981
28,1,158.1,49.4,19.76347047
24,0,173,72.8,24.32423402
22,1,162.4,54.9,20.81614453
38,0,177,69.7,22.24775767
63,0,167.9,67.1,23.80242075
53,1,159.4,61.4,24.16527474
37,0,175.3,72.8,23.69013563
45,0,167.4,73.5,26.22867983
22,0,180.4,82,25.19653296
63,0,171.8,66.9,22.66625648
56,0,176.8,73.8,23.60977457
43,1,171.3,56.52,19.26138124
24,0,177.9,62.7,19.81142181
55,1,156,64.4,26.46285339
29,0,182.3,80.5,24.22269959
38,0,183.4,87.3,25.95467416
27,1,162.4,59.7,22.63613531
61,1,154.3,49.2,20.66489727
39,0,174.8,94.1,30.79688326
29,0,179,105.6,32.95777285
22,1,163.8,56.2,20.94635794
57,0,167.9,68.1,24.15715131
31,1,164.8,56.1,20.65610567
26,0,166.8,70.7,25.41132562
34,0,176.3,78.6,25.28820022
57,1,160.1,45.6,17.79025523
38,0,171.7,83.5,28.32343257
36,0,171.3,73.8,25.15021117
57,0,162.7,74.5,28.14369832
21,1,175.8,54.4,17.60196521
26,0,171.5,72.1,24.51359553
39,1,161.1,51,19.6507484
31,0,175.9,76.8,24.82158677
23,0,176.9,66.7,21.31425553
60,0,164.4,63.7,23.56870963
55,1,162.9,60.2,22.68581168
30,0,185.8,90.5,26.21544052
28,0,170,83,28.71972318
23,0,178.6,69.3,21.72552728
30,0,180.9,71.9,21.97109777
56,1,167.5,74,26.37558476
32,0,172.3,77.6,26.13913227
22,1,153.4,49.5,21.03557945
28,0,177.9,71,22.43398642
39,0,175.8,89.2,28.86204589
39,1,158,54.5,21.83143727
47,0,168.5,75.9,26.73264711
32,0,171.5,84.4,28.69552652
29,1,165.7,56.9,20.72369775
32,0,173.4,82.5,27.43820915
27,1,162.5,55.8,21.13136095
26,0,163.5,65.7,24.5770558
64,1,159,58.9,23.29812903
62,1,149.2,49.6,22.28147978
25,1,168,68.4,24.23469388
23,1,154.1,52,21.89767805
36,0,175,70.5,23.02040816
30,0,187.8,81.3,23.05150949
29,1,171.2,56.76,19.3657743
55,1,154,54.5,22.98026649
53,1,156.1,72.9,29.91725356
29,0,175.9,79.6,25.72654045
63,0,163.1,65.7,24.69775326
34,0,180,72.5,22.37654321
56,1,155.1,46.4,19.28831922
43,0,178.8,84.3,26.36893233
37,0,173.2,98.5,32.83525967
27,0,173.7,76.1,25.22231933
40,1,158.4,55.3,22.04016172
22,0,167,71.1,25.49392233
32,0,173.9,78.4,25.92488859
27,0,178.2,73.2,23.05131374
23,1,164.4,62.1,22.97671693
61,1,157.8,59.8,24.0152541
30,1,166.1,59.5,21.56640223
32,0,176.6,76.4,24.49694686
28,0,178.9,81.6,25.49584896
21,1,160.1,53.8,20.98938008
35,0,178.3,61.12,19.22563351
27,0,173.8,74.9,24.79603687
34,0,175.2,73.9,24.07555097
43,0,176,84.1,27.15005165
38,1,168.7,62.6,21.99602315
60,1,152.4,56.1,24.15421498
39,0,166.2,68,24.61766593
23,1,163.4,65.5,24.53223948
22,0,171.4,73.6,25.05279468
59,0,167.1,59.6,21.34486242
62,1,158.1,58,23.20407464
26,0,171.7,67.3,22.82834745
24,1,159.3,60.32,23.77003281
21,0,175.3,74.6,24.27588074
30,1,162.9,52.3,19.70876995
25,0,184.6,69.9,20.51227274
24,1,157.8,54.3,21.80649327
29,0,167.6,51.6,18.36968347
21,0,183.1,77.2,23.02717236
51,0,162.4,72.2,27.37569463
29,1,163.5,55.1,20.61180784
27,0,164.5,68.4,25.27692834
31,1,168.3,53.2,18.78206764
31,0,170.5,79.2,27.24434774
30,0,181,91.6,27.96007448
23,0,167,62.68,22.47481086
40,0,167.8,69.8,24.78971362
30,0,182.2,85.4,25.72534012
59,0,170.3,78,26.89461346
59,0,160.3,56.1,21.83211531
25,1,154.5,43.5,18.22352091
33,0,180.3,80.6,24.79382824
26,0,173.6,70.5,23.39320223
36,0,171,67.8,23.18662152
52,0,173.6,84.1,27.90593345
31,0,175,76.4,24.94693878
60,0,167.5,70.3,25.05680552
24,0,171,57.6,19.69836873
49,0,178.4,83.3,26.17310825
33,1,149.5,45.6,20.40245635
45,0,172.5,77.8,26.1457677
30,0,175,81.2,26.51428571
35,1,160.9,46.4,17.9228014
27,0,174.7,85.2,27.91603826
21,0,159.4,50.1,19.71791961
57,0,169.6,68.4,23.77959238
64,1,161.4,62.5,23.9923593
40,0,170.8,69.8,23.92652842
21,1,155.9,45.6,18.76171836
21,0,170.3,81.2,27.99798221
54,0,162.9,73.4,27.66010926
60,1,151.3,51,22.27882695
59,1,155.1,54.4,22.6138915
58,1,157.9,57.4,23.02224294
63,1,156.1,50.5,20.72457208
53,1,153.7,47.86,20.25932443
38,1,169.9,68.8,23.83426043
23,1,165.8,59.84,21.76820067
56,1,158.3,51.1,20.39196469
38,0,167.6,76.7,27.30532408
31,1,158.9,56.7,22.45614813
22,0,165.7,68.4,24.91214281
54,1,156.3,66.6,27.26190959
62,1,158.3,58.8,23.46472649
21,0,172.8,76.7,25.68667481
24,0,159.4,66.6,26.21184524
24,1,161.6,52.5,20.10372758
21,1,165.5,63,23.00088535
47,1,152.6,53.9,23.14619981
25,1,161.7,51.04,19.52048599
44,0,170.7,71,24.36639647
25,0,168.2,68.8,24.31848162
32,0,168.5,73.6,25.9225669
53,1,151.6,45.4,19.7541092
28,1,164.3,59.9,22.18971353
50,1,161.7,58.5,22.37359778
35,0,178.3,102.9,32.36776322
31,0,169.5,65.9,22.93749619
21,0,182.4,78.3,23.53488573
62,1,162.5,67.4,25.52426036
64,1,151.3,52.2,22.80303464
63,1,154.2,62.7,26.36931167
22,0,170,64.6,22.35294118
44,0,179.4,92.7,28.80280981
39,0,182.6,78.7,23.60332498
38,0,174.3,68.4,22.51444924
39,0,177.5,77,24.43959532
25,0,175,70.1,22.88979592
63,0,162.8,71.3,26.90176216
35,1,165.4,86.3,31.54567214
27,0,171.3,65.6,22.35574326
23,0,174,92.7,30.61831153
22,0,165.6,76.1,27.75006418
40,0,177.8,90.9,28.75413914
55,0,173.7,67.3,22.30567794
22,1,154.1,48.6,20.46590679
61,1,154.8,54.6,22.78508904
24,0,169.5,57,19.83971598
64,1,160.9,58.6,22.63526211
44,0,176.6,78.5,25.17029226
26,1,161.6,63.9,24.46910842
39,0,176.6,78.7,25.23442039
29,1,162.6,53.7,20.31108872
22,0,165.5,75.7,27.63757176
23,1,160.8,60.2,23.28222074
39,0,172.3,74,24.92649211
51,0,169.3,73.2,25.53860464
61,1,149,56.4,25.40426107
33,0,176.9,71.2,22.75224878
48,0,176.3,75.5,24.29082846
32,0,166.8,75.9,27.28033401
23,1,162.7,53.8,20.32390564
54,0,174.1,71.2,23.48996942
42,1,162,52.6,20.04267642
24,1,167.7,62.3,22.15245798
49,1,156.5,49.7,20.29213323
21,1,155.6,45.8,18.91673991
36,1,158.3,53.3,21.26989663
25,0,165,57.9,21.26721763
24,0,176.3,85.3,27.44381017
29,0,169.5,76.2,26.52256768
34,1,160,90.7,35.4296875
30,0,182.9,80.6,24.09392926
36,1,165,44.4,16.30853994
38,0,175.6,77.4,25.10105282
24,0,179.6,65,20.15118973
27,1,159.1,55.1,21.76763465
22,0,182,84,25.35925613
26,1,163.3,62.7,23.51230308
50,1,167.7,64.4,22.89917005
22,0,163.2,62.1,23.31585208
34,0,180.8,75.26,23.02328882
21,0,173.1,72.5,24.19601643
48,0,173.4,68.7,22.84854508
50,1,156.7,70.2,28.58901017
51,1,154.2,46.6,19.5982444
22,0,180.1,77,23.73904805
21,1,160.6,55.2,21.40168639
61,1,155.4,51.3,21.24297491
27,0,184.6,78.1,22.91857655
53,0,167.1,68.3,24.46063932
24,0,172.5,65.4,21.97857593
39,0,171.8,75.3,25.51224384
37,0,170.5,69.3,23.83880428
23,0,171.2,67.4,22.99600402
34,1,166.7,60.4,21.73530501
32,1,166.2,58.5,21.17843319
37,0,174.9,84,27.45994526
32,0,185.1,77.3,22.56143174
25,0,174.7,62.8,20.57661036
22,1,157,52.9,21.46131689
25,0,175.1,72.7,23.71166872
42,0,185.6,83,24.09473469
56,1,156.3,54.2,22.18611861
57,0,167.6,75.8,26.98492262
59,0,172.3,78,26.27387006
25,0,183.5,77.6,23.04568302
40,0,173.6,76,25.21820383
26,0,168.9,72.6,25.44938674
41,1,162.5,54.8,20.75266272
62,1,160.5,55.1,21.38954397
41,1,158.4,54.8,21.84088358
37,0,183.6,84.6,25.09718484
51,0,163,73.1,27.51326734
63,0,170.6,74.7,25.66625756
31,0,176,78.1,25.21306818
22,0,182.3,86.9,26.14847943
33,0,187.3,85,24.22943968
40,0,175,76.6,25.0122449
56,1,164,51,18.96192742
28,1,157.7,51.9,20.86911207
58,1,162.8,70.7,26.67537987
51,1,163.3,56.4,21.14982287
21,0,171.1,72.8,24.86745612
24,0,176.4,74.3,23.87765386
25,0,166.2,66.6,24.11083163
29,0,172.1,70,23.63394929
56,1,160.6,55.96,21.69634729
23,0,180.7,69.4,21.25412181
51,0,165.5,67.68,24.70952255
29,0,169.3,63.1,22.01483542
57,0,165.7,63.9,23.27318605
26,0,177.8,70.1,22.17453414
25,0,170.1,68.8,23.77824574
54,0,172.5,75.92,25.51396765
45,0,171.5,68.76,23.37801426
44,0,172,75.4,25.48674959
36,0,180.7,78.9,24.16354771
25,0,171.7,65.1,22.08210132
22,1,160.4,55,21.37735462
25,1,162.3,57.8,21.94273705
25,1,160,57.9,22.6171875
28,0,168.3,64.9,22.91271034
62,0,164.7,66,24.33081952
21,0,180.3,65.9,20.27187694
23,0,182.3,82.4,24.79441548
21,1,165.5,64.9,23.69456285
50,1,157.6,46.3,18.64097245
63,0,170.1,61.7,21.32438608
30,0,172.3,76.8,25.86965668
21,1,165.3,51.8,18.95763043
32,1,163.9,62,23.07989254
56,0,168,67.3,23.84495465
32,0,169.8,75.7,26.25551296
49,1,148.9,56.2,25.34818803
52,1,159.1,51.2,20.22691278
28,0,163,67.9,25.55609921
24,1,167.5,58.5,20.85096904
21,0,172.1,71.3,24.07286549
53,1,159,61.1,24.16834777
32,1,160.2,57.4,22.36592524
22,0,166.5,52.2,18.82964045
21,1,156.3,52.3,21.40837645
26,1,164.8,34.5,12.70295268
21,0,177,87,27.76979795
42,0,172.3,60.5,20.37909152
27,0,163.3,67.1,25.16228927
28,1,165.9,86.9,31.57381096
34,0,174.5,70.7,23.21820018
28,1,164.8,61.3,22.57075361
24,0,165.4,68,24.85638129
38,0,166.9,65.8,23.62181263
29,0,177.5,71.6,22.72564967
23,0,176.5,69.5,22.30978501
22,0,182.5,80.04,24.03152561
26,0,171.6,64.9,22.03992589
45,0,171.6,72,24.4510734
22,0,174,60.4,19.94979522
29,0,173.1,72.1,24.06252117
58,0,176.7,80.14,25.66706669
30,0,170.1,75,25.92105277
24,1,162.7,53.7,20.28612886
37,0,177.4,81.9,26.02415703
37,0,178,76.9,24.27092539
28,0,173.9,76.5,25.29660685
58,1,156.2,47.1,19.30451291
54,0,165.9,64,23.2534396
24,0,177.8,81.64,25.82494961
26,0,163.6,63.8,23.83713632
22,0,176.7,72.4,23.18811615
38,0,170.7,65.8,22.58181532
27,1,157.4,53,21.39274003
25,0,170.2,65.7,22.68016752
26,0,176.8,68,21.75426384
42,0,177.1,75.5,24.07187
24,1,172.3,66.5,22.40015845
24,0,175.7,66.4,21.50921479
57,1,150.6,61.7,27.20415373
44,0,178.1,77.9,24.55894004
28,0,175.1,71.5,23.32027941
49,1,160,56,21.875
21,0,167,69.3,24.84850658
37,0,172.5,81.9,27.52362949
32,0,182.1,94.9,28.61846401
44,0,178,75,23.67125363
52,1,151.5,53.9,23.48353647
21,1,150.7,55.1,24.26191597
24,0,171,89.6,30.64190691
29,0,164.3,57.2,21.18950941
28,0,178.6,76.12,23.86359504
39,0,173.2,79.3,26.43488418
26,1,172,57.1,19.3009735
36,0,167.5,66.7,23.77366897
61,0,160.7,74.3,28.77113933
60,0,172.4,65.8,22.13866204
30,1,160.7,59.4,23.00142229
52,1,147.8,49.6,22.70559089
22,0,181.3,86.8,26.40730716
40,0,172.6,64.4,21.61744111
22,1,167.7,57.3,20.37457211
22,0,177,65.28,20.83692426
24,1,163.2,59.26,22.24955546
34,1,165.5,56.4,20.59126879
26,1,157.3,45.6,18.4292388
39,0,166.6,66,23.77901941
23,1,158.2,46.6,18.61971196
30,0,182.3,72.06,21.68307742
27,1,160.9,64.4,24.87561228
21,1,160,53.1,20.7421875
27,1,161.3,54.08,20.78585762
23,0,182.7,91.7,27.47212418
21,0,170,63.7,22.04152249
54,0,174.5,71.6,23.51376425
34,0,175,74,24.16326531
25,0,174.4,69.5,22.85029669
62,0,165.6,64.9,23.66595486
45,1,167.6,57.5,20.47009302
37,0,171.4,71.1,24.2018166
21,0,171.8,61.4,20.80281238
31,0,183.8,90.1,26.67066085
56,1,162.5,64.5,24.4260355
24,0,174.6,91.12,29.88995301
23,0,169.6,62.4,21.69366323
63,1,156.7,66.5,27.082182
27,0,164.6,67.1,24.7663986
38,0,175.7,70.3,22.77255722
62,0,163.8,65.2,24.3007569
24,1,162,47.9,18.25179089
39,0,183,75,22.39541342
21,0,170.6,58.7,20.16879945
25,0,175.6,76.4,24.77674981
37,0,171.1,71.9,24.56002878
62,0,164.4,60.98,22.56232203
43,0,172.6,72.2,24.23570261
24,0,179.6,81.9,25.39049906
22,0,168.9,67.9,23.80183691
61,0,160.7,63.9,24.74395429
24,0,179.2,85.1,26.50046835
53,1,153.9,53,22.37683348
56,1,156.5,73.9,30.17280977
32,0,173.2,71,23.66805519
25,0,168.5,73,25.71124162
41,0,159.4,68.2,26.84155923
60,1,155.6,58.8,24.28612023
23,0,170,68.2,23.59861592
26,1,165.9,58,21.07342964
30,0,173.2,64.4,21.46792612
33,0,165.6,69.2,25.23396112
45,0,170.2,66.3,22.88729234
54,0,168.4,63.3,22.32130263
32,0,167.6,71.6,25.48971583
61,1,155.5,62.1,25.6821166
45,0,178.8,81.3,25.43053616
23,0,176,83.9,27.08548554
43,0,164,63.6,23.64663891
46,0,172.8,64.9,21.73487869
31,1,167,58.1,20.83258632
23,0,168.4,55.6,19.60607309
30,0,176.2,76.1,24.51166704
31,0,174.6,72,23.61804891
34,0,177,66.7,21.29017843
47,0,177.1,77.9,24.83706851
30,0,167.9,74.5,26.42742692
56,1,160.1,61,23.79836774
56,0,162,73.6,28.04450541
25,1,162.6,63,23.82865157
60,0,167.8,68.6,24.36352943
23,1,163.2,59.1,22.18948241
26,1,162,60.4,23.01478433
58,1,153.7,54.1,22.90074074
37,0,179,87.1,27.1839206
29,0,167.5,76.2,27.15972377
30,0,178.5,76,23.85267833
54,0,178.3,76.7,24.12640854
38,0,171.5,66.3,22.54162806
26,0,175.2,85.3,27.78950606
22,0,169.2,70.2,24.52089935
37,0,169,74.3,26.01449529
59,1,151.2,63.7,27.86351166
30,0,174,70.6,23.31880037
59,0,168.1,61.9,21.90560348
41,0,173.1,66.7,22.26033512
40,1,158.5,52.7,20.97742041
45,0,169.8,71,24.62538204
30,0,180.1,73.1,22.53668068
21,0,177.2,64.5,20.54150594
28,0,169.1,86,30.07538781
22,1,169.3,62.3,21.73572498
64,1,157.7,74.8,30.07725592
28,1,158.1,58.6,23.44411679
26,1,166.6,55.9,20.14010886
35,1,159.2,46.8,18.46544279
55,1,166,68.6,24.89475976
26,0,169.2,56.5,19.73548167
37,0,169.8,66.9,23.20335294
22,1,163.4,58.7,21.98538103
35,0,171.7,72.3,24.52436137
60,1,159.3,59.9,23.60452529
24,0,176,77.2,24.92252066
26,0,177.5,79.2,25.13786947
42,1,157,76.8,31.15745061
45,1,157.9,54.5,21.85909826
56,0,177.4,76.7,24.3718296
36,0,173.6,74.1,24.58774873
37,0,173.1,77.3,25.79795959
47,1,158.5,74.7,29.73459782
31,0,174.8,67.8,22.18946531
60,1,163.6,69,25.77997501
59,0,181,91.5,27.92955038
26,0,170.6,59.4,20.40931324
24,0,174,76.5,25.26753864
49,0,172.5,66.8,22.44906532
26,0,179,81.72,25.50482195
60,0,168.9,68,23.83689116
30,0,174.5,78.9,25.91111731
24,0,173.8,70,23.17386624
46,0,170,71,24.56747405
47,0,173.9,77,25.46194415
55,0,167,80.4,28.8285704
61,0,167,56.3,20.18717057
31,0,183.2,80.4,23.95549284
42,0,175.7,74.3,24.06829305
61,0,171.5,64.3,21.86163928
24,1,159.2,55.9,22.05594556
21,0,171,67,22.91303307
63,0,172.2,63,21.24585706
58,1,151.9,54.8,23.75007639
42,1,152.3,52.8,22.76324202
26,0,172.5,63.2,21.23923545
51,1,163.9,52.82,19.66257942
24,0,173.3,68,22.64184366
31,0,181.6,87.5,26.53238953
47,0,172.5,71.5,24.02856543
25,1,166.6,76.7,27.63410286
25,0,175,72.4,23.64081633
43,1,159.8,54.8,21.45986613
51,0,163.3,69,25.8747833
36,0,164.4,70.2,25.97368
32,0,173.8,72.3,23.93529327
25,0,166.3,53.9,19.48966017
22,1,157.5,57.4,23.13932981
61,0,173.5,68.8,22.85543439
36,0,182,73.1,22.06859075
21,0,167.1,63.7,22.81321705
34,0,179.6,81.4,25.2354899
29,0,173.6,102.8,34.11093886
27,0,158,49.7,19.90866848
27,1,155,57.3,23.85015609
21,0,172.5,72.4,24.33102289
54,1,160.5,63.8,24.76684038
60,0,168.9,55.6,19.49016395
40,1,161.4,45.8,17.58160089
21,0,177.5,71.4,22.6621702
29,0,178.6,78.7,24.67242419
24,0,178.7,76.1,23.83063154
57,1,151.9,60.6,26.2637706
34,0,167.3,76,27.15324326
23,0,176.1,76.1,24.53951329
47,0,169.7,75.7,26.28646553
51,0,167.4,59.5,21.23274081
29,0,167,64,22.94811574
25,0,179.8,83.5,25.82897076
26,0,170.8,61.72,21.15680994
23,1,170.2,68,23.47414599
29,0,173,72.1,24.09034715
39,1,160.6,49.9,19.34681433
22,1,163,57.44,21.61918025
21,0,170.1,66.7,23.05245626
61,0,171.5,73.8,25.09158599
26,1,168.5,62.8,22.11871197
25,0,166.8,64.6,23.218835
44,0,169.5,75.6,26.31372856
30,1,158.3,51.5,20.55158868
43,0,168.1,70.5,24.94903143
29,1,166.3,53.8,19.45350125
37,1,160,61.2,23.90625
62,1,152,55.6,24.06509695
62,1,151.6,47,20.45028926
40,1,159.1,51.9,20.5034526
23,1,165.6,64.8,23.6294896
41,0,174.3,79,26.00353056
23,0,178,74.4,23.4818836
64,1,158.7,51.6,20.48782463
33,0,179.4,65.9,20.47578389
23,0,178.4,75.4,23.6909047
21,0,171.4,68.7,23.38487764
59,1,163.1,61.4,23.08130974
22,0,184.4,82.5,24.2623082
31,0,181.2,86.8,26.43646234
50,0,163.4,60.8,22.77191085
21,1,159.6,53.3,20.92480575
64,0,167.5,78.1,27.83693473
49,1,155.8,54.2,22.32874839
42,0,172.6,75.4,25.30986118
22,0,172,70,23.66143862
27,0,178.2,82.1,25.85400079
41,0,167.8,69.6,24.71868292
58,0,172.9,82.5,27.59713271
24,0,168.2,72,25.44957379
54,0,178.3,77.6,24.40950851
50,1,152.5,39.3,16.89868315
35,0,168.6,59,20.75567545
59,0,169.3,70.8,24.70127334
37,0,178.3,72.4,22.7738198
36,1,155.9,50.2,20.65434784
36,0,174.8,77.9,25.49497562
27,0,175.3,77,25.05687422
47,0,171,72.64,24.84183167
41,0,175.9,89.9,29.05547722
24,0,176.3,69.2,22.26391165
26,1,156.5,50.8,20.74125489
28,0,169.4,77.3,26.93721434
57,1,148,52.1,23.78560993
62,0,171.2,62.5,21.3241877
24,1,164.1,59.3,22.02102507
34,1,161,49.1,18.94217044
28,1,158,45.1,18.06601506
56,0,172.8,67.5,22.60561343
62,0,168.7,62.6,21.99602315
37,0,168,72.7,25.75821995
22,1,156.5,44.5,18.16901265
25,0,168,61.4,21.75453515
21,0,178.2,69.2,21.79167911
43,0,179.7,65.3,20.22167038
56,1,156.6,52.4,21.3672077
60,0,165.9,61.9,22.49043611
43,1,165,51.9,19.06336088
23,0,173.9,65.9,21.7914561
61,1,154.7,54.1,22.60563118
35,0,172,87.1,29.44159005
29,0,174.3,74.4,24.48940093
60,1,156.1,62.62,25.69846938
26,0,163.1,64.8,24.35942787
48,0,174.2,87,28.66968698
49,0,173,84.7,28.30031074
57,0,171.6,82,27.84705582
21,0,177,94.1,30.03606882
33,0,181.1,80.3,24.48378993
23,0,170.3,79.8,27.51525838
38,1,166.4,52.4,18.92450999
56,1,150.2,60.1,26.64002369
31,1,167.8,52.8,18.75210428
28,0,171.7,80.2,27.20406338
21,0,174.4,64.6,21.23926858
63,1,153.4,47.3,20.10066481
37,0,165,58.4,21.45087236
26,1,150.6,56.2,24.77914813
30,0,184,84.6,24.98818526
52,1,157.9,73.2,29.35937601
40,1,161.2,56.88,21.88918102
43,0,168.6,69.7,24.51984031
27,1,166,60.4,21.91900131
35,0,169.8,71.6,24.83348386
45,0,173.7,72.4,23.9960042
21,0,173.9,74.08,24.49637432
24,0,180.9,77.6,23.71289551
57,1,148.4,62.5,28.37998852
57,1,149.1,56,25.19026522
29,0,176.9,74.3,23.74286636
27,1,160.8,53.1,20.53631098
37,0,166.1,70.8,25.66220635
31,0,160.4,63.1,24.52565593
21,0,169.5,58.2,20.25739421
60,0,159.2,69.2,27.30360344
22,1,157.1,52.1,21.10986001
62,1,154,55.1,23.23326025
30,0,174.1,70.7,23.32501177
21,1,161,45.2,17.43759886
41,0,168.1,60.1,21.26860693
63,0,168.6,56.6,19.91137678
32,0,169.7,70.2,24.37661664
31,0,172.4,84.7,28.49763944
26,1,160,63.56,24.828125
25,0,174.1,71.7,23.65492707
37,0,171.1,69.6,23.77438112
24,1,165.4,53.1,19.40990951
25,0,168.5,74.1,26.09867129
29,0,173.1,68.6,22.89443762
24,0,165.3,59.8,21.8854498
24,0,178,63.4,20.01009973
30,1,161.6,48.3,18.49542937
49,0,160.4,47.7,18.53999664
32,0,177.8,72.5,22.93371934
21,1,167.4,72.18,25.75763415
24,1,159.8,48.8,19.11024575
28,0,187,98.54,28.17924447
26,0,174.9,86.9,28.40796718
22,0,166.9,67.8,24.33980085
37,1,157.3,61.1,24.69356339
31,1,171,61.68,21.09366985
22,0,172.4,72.6,24.42654809
21,1,166.4,64.1,23.1500208
24,1,166.9,54.3,19.49338033
24,1,168.8,59.8,20.9872869
22,1,162.4,46.9,17.78282657
63,1,155.6,52.7,21.76664177
31,0,171,72.2,24.69135802
21,1,163.8,85.1,31.71770571
39,0,170.4,92.3,31.78794992
23,0,172.9,76.7,25.65697065
59,0,160.7,56.8,21.99462603
28,1,166,59.1,21.44723472
63,0,165.1,66.3,24.32312557
59,0,166,67.6,24.53186239
37,0,172.7,69.9,23.43648628
25,0,173,69.6,23.25503692
41,0,183.8,76.8,22.73370426
59,1,164.9,62.6,23.02146844
21,1,150.2,53.4,23.6701708
28,0,174.5,68.5,22.49571022
